IdCFC;Placa;AnoFabricação;Categoria;PessoasComDeficiência;CodMarca;Marca
0000340710;PVF1J20;2014;B - Carro;Não;141284;I/NISSAN VERSA 16SL FLEX
0001331081;EYY2334;2018;B - Carro;Não;114894;TOYOTA/ETIOS HB X VSC AT
0001331081;FGD5738;2015;B - Carro;Não;151225;VW/UP TAKE MA
0001331081;FYV0490;2014;B - Carro;Não;151225;VW/UP TAKE MA
0001240101;DUJ9599;2019;B - Carro;Não;163501;VW/GOL 1.0L MC5
0001240101;FJC3928;2014;B - Carro;Não;154846;VW/GOL CL MB
0001240101;FJI6H17;2022;B - Carro;Não;100324;VW/GOL MPI
0001240101;FKG1G98;2017;B - Carro;Não;151255;VW/NOVO GOL TRACK MCV
0001240101;GHF9828;2018;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000310045;FGL2987;2013;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000310045;FGL2996;2013;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000310045;FWO3748;2014;B - Carro;Não;152449;FIAT/PALIO FIRE
0000940157;EGI2160;2011;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000940157;GGV3E68;2016;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0000940157;HFD1349;2011;B - Carro;Não;110003;I/CHERY FACE 1.3
0000940157;OLP6681;2012;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000940157;QJJ5F14;2019;B - Carro;Não;102652;FIAT/MOBI LIKE
0000582278;EDG9660;2013;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000582278;FZP9190;2015;B - Carro;Não;151222;VW/UP MOVE MA
0000582278;GEM4A28;2020;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000370710;DZJ0F90;2019;B - Carro;Não;102652;FIAT/MOBI LIKE
0000370710;FBQ4934;2017;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000370710;GDJ1I87;2017;B - Carro;Não;153322;FORD/KA SE 1.0 HA B
0000011109;FTB4168;2014;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000011109;GAR1686;2015;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000011109;RMU9C52;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000101109;FNU0G57;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000101109;PDV1H06;2016;B - Carro;Não;102649;FIAT/UNO ATTRACTIVE 1.0
0000191802;DIE1G77;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000191802;EEU0692;2019;B - Carro;Não;102652;FIAT/MOBI LIKE
0000191802;OWX6276;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000731081;FVP2684;2014;B - Carro;Não;146793;HYUNDAI/HB20 1.0M COMFOR
0000731081;GHX7348;2016;B - Carro;Não;146793;HYUNDAI/HB20 1.0M COMFOR
0000161109;FBY6G27;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000161109;FGX5207;2013;B - Carro;Não;164003;I/RENAULT CLIO EXP1016VH
0000161109;FPQ1I61;2022;B - Carro;Não;102652;FIAT/MOBI LIKE
0000161109;FTB5I63;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000011879;EVO7D37;2013;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000011879;FUZ4B80;2014;B - Carro;Não;151225;VW/UP TAKE MA
0001090143;FJM7G60;2013;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0001090143;GCN3869;2017;B - Carro;Não;102663;FIAT/MOBI DRIVE
0000070808;DKI1557;2013;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0000070808;FJT9839;2018;B - Carro;Não;151254;VW/UP TAKE MCV
0000070808;FWA3H95;2021;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000070808;GBP6B13;2021;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000340143;ESS6J36;2019;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000340143;FNN7648;2014;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000340143;GEB6H05;2018;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000340143;PZC6779;2017;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000040808;CCU1G03;2019;B - Carro;Não;163117;VW/UP MPI MC
0000040808;EWH2A87;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0000040808;FQO4483;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000040808;FYC9734;2014;B - Carro;Não;117772;VW/NOVO FOX TL MA
0000040808;FZG1444;2016;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000041879;FIW4H28;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000041879;FNP8J11;2021;B - Carro;Não;102651;FIAT/MOBI EASY
0000041879;FRN7030;2014;B - Carro;Não;151222;VW/UP MOVE MA
0000041879;GAS8D61;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000011872;FAH7213;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000011872;FFO7960;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000011872;OMU1A42;2013;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0001420143;FFN6361;2014;B - Carro;Não;160660;VW/GOL TL MB S
0000220059;BAU3E86;2016;B - Carro;Não;152449;FIAT/PALIO FIRE
0000220059;FLT7587;2015;B - Carro;Não;152449;FIAT/PALIO FIRE
0001240045;DMN7708;2011;B - Carro;Não;201903;PEUGEOT/HOGGAR XLINE
0001240045;FZG3588;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000071543;QQB7I15;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000071543;QQI6B25;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000310710;FCS1201;2017;B - Carro;Não;163101;VW/FOX TL MCV
0000310710;FIQ2409;2018;B - Carro;Não;151254;VW/UP TAKE MCV
0000310710;FNK5G33;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000310710;GBY2288;2018;B - Carro;Não;151254;VW/UP TAKE MCV
0000310710;GIH3013;2018;B - Carro;Não;151261;VW/GOL 1.0L MC4
0001510101;EHE3356;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0001510101;FEF3767;2016;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0001510101;OWT9042;2014;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0003040101;EHE3245;2011;B - Carro;Não;149558;CHEVROLET/CLASSIC LS
0003040101;ETA8780;2018;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0003040101;EXO7886;2019;B - Carro;Não;163501;VW/GOL 1.0L MC5
0003040101;FGX9488;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0003040101;FUS7D67;2022;B - Carro;Não;100324;VW/GOL MPI
0003040101;GDZ6199;2017;B - Carro;Não;160684;VW/NOVO GOL CL MCV
0003040101;GHQ3779;2017;B - Carro;Não;160684;VW/NOVO GOL CL MCV
0000430710;FPW9A93;2021;B - Carro;Não;104696;CHEV/ONIX JOY BLACK
0000430710;FWP7B81;2021;B - Carro;Não;104696;CHEV/ONIX JOY BLACK
0000430710;GDA1B33;2021;B - Carro;Não;104696;CHEV/ONIX JOY BLACK
0000550913;BYE2170;2018;B - Carro;Não;177707;FIAT/ARGO 1.0
0000550913;EZL3D32;2022;B - Carro;Não;102652;FIAT/MOBI LIKE
0000041515;DBS5197;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000041515;DMI4089;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000041515;DZX1150;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000041515;EFF5895;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000041515;ENE6186;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000041515;EOD8F43;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000041515;FPP0A52;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000040864;BXH1I97;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000040864;BYY4290;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000040864;EHE4350;2011;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000040864;EOB4292;2012;B - Carro;Não;152491;FIAT/PALIO ATTRACTIV 1.0
0000040864;ESR8H29;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0000040864;EWJ7082;2019;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000040864;FQB1406;2014;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0000040864;FZX5278;2017;B - Carro;Sim;114864;TOYOTA/ETIOS HB X 13L AT
0000040864;GIL2639;2017;B - Carro;Não;102652;FIAT/MOBI LIKE
0001390507;BYI6E05;2020;B - Carro;Não;102671;FIAT/MOBI TREKKING 1.0MT
0001390507;DZN3425;2018;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0001390507;FDK4125;2015;B - Carro;Não;151222;VW/UP MOVE MA
0001390507;PZM0J91;2017;B - Carro;Não;102667;FIAT/UNO DRIVE 1.0
0001390507;QNZ3F73;2018;B - Carro;Não;102660;FIAT/UNO WAY 1.3 E
0001390507;QUE5B05;2019;B - Carro;Não;102649;FIAT/UNO ATTRACTIVE 1.0
0001390507;QXQ4F12;2020;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0001390507;RMO0A92;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000041606;AZT1366;2015;B - Carro;Não;154851;VW/GOL TL MB
0000041606;BAJ1271;2015;B - Carro;Não;154872;VW/GOL SPECIAL MB
0000100668;GEB8J38;2020;B - Carro;Não;102663;FIAT/MOBI DRIVE
0000100668;GHY7375;2016;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0029170122;BIH0436;2019;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0029170122;BJW7076;2019;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0029170122;DKK9806;2019;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0029170122;EXR8C87;2019;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0029170122;FHL5071;2018;B - Carro;Não;151254;VW/UP TAKE MCV
0029170122;FIJ7542;2018;B - Carro;Não;151254;VW/UP TAKE MCV
0029170122;FVZ3532;2015;B - Carro;Não;151225;VW/UP TAKE MA
0029170122;FWM1641;2019;B - Carro;Não;163117;VW/UP MPI MC
0029170122;GJL6301;2018;B - Carro;Não;151254;VW/UP TAKE MCV
0000042229;EHE8383;2011;B - Carro;Não;115778;VW/GOL 1.0 GIV
0000042229;QPB6I93;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000042229;QUB1J20;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000370143;EVZ9584;2011;B - Carro;Não;115778;VW/GOL 1.0 GIV
0000370143;FOL4568;2015;B - Carro;Não;108289;FIAT/PALIO FIRE WAY
0000370143;FTY9980;2015;B - Carro;Não;152449;FIAT/PALIO FIRE
0000370143;OME9142;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000070388;BDO0F23;2019;B - Carro;Não;104695;CHEV/ONIX JOY
0000070388;EBK6120;2019;B - Carro;Não;104695;CHEV/ONIX JOY
0000070388;QQD7B99;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000070388;QQX2A81;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0029050122;GDN0980;2016;B - Carro;Não;146793;HYUNDAI/HB20 1.0M COMFOR
0029050122;GGD7909;2017;B - Carro;Não;102651;FIAT/MOBI EASY
0000851081;EZT8175;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000851081;FCP9250;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000071557;FQO0312;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000071557;FVB5241;2018;B - Carro;Não;149583;CHEVROLET/ONIX 1.4AT LT
0000071557;GBR6A69;2018;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000071557;GGV0374;2017;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000071557;QNU4798;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000821081;EGI0990;2013;B - Carro;Não;160623;VW/FOX 1.0 GII
0000821081;FEG5215;2012;B - Carro;Sim;104616;CHEVROLET/CRUZE LT NB
0000821081;FHX9922;2014;B - Carro;Não;151225;VW/UP TAKE MA
0001301081;EGI0528;2013;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0001301081;EGI0680;2013;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0001301081;EGI0906;2013;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0001301081;FLD9807;2012;B - Carro;Não;104638;I/CHEV SONIC LT NB AT
0000131557;FXL6B97;2021;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000131557;GHB2I18;2021;B - Carro;Não;177707;FIAT/ARGO 1.0
0001511081;EON0006;2014;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0001511081;FPJ0922;2016;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000340108;DBS0D70;2013;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000340108;DBS0E14;2014;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0000340108;DMK0H09;2019;B - Carro;Não;162449;NISSAN/MARCH 16SV CVT
0000340108;FEJ2G28;2014;B - Carro;Não;151229;VW/UP MOVE SA
0000340108;FHP0H47;2014;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000340108;FTQ6H77;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000340108;GAV0H27;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000340108;GII9E99;2017;B - Carro;Não;102650;FIAT/MOBI WAY
0000161557;FKG9194;2018;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000161557;FSW1069;2014;B - Carro;Não;151225;VW/UP TAKE MA
0001001662;EVD4927;2011;B - Carro;Não;115744;VW/GOL 1.0
0001001662;EXT4636;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0001001662;FCO3J49;2017;B - Carro;Não;102651;FIAT/MOBI EASY
0001001662;FHW0567;2012;B - Carro;Não;153309;FORD/KA FLEX
0001001662;RFK2I90;2020;B - Carro;Não;102649;FIAT/UNO ATTRACTIVE 1.0
0000281557;EOB3118;2013;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000281557;EOB3133;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000281557;GFF4565;2017;B - Carro;Não;102652;FIAT/MOBI LIKE
0000221557;EOB3135;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000221557;EOB3136;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000191557;EOB3130;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000191557;EWM2833;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000191557;FDY1C17;2019;B - Carro;Não;102652;FIAT/MOBI LIKE
0000191557;RFB4B14;2020;B - Carro;Não;102650;FIAT/MOBI WAY
0000101557;FTV8769;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000101557;GIN4379;2017;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000101557;QUW1H03;2019;B - Carro;Não;104695;CHEV/ONIX JOY
0000101543;FGO6021;2013;B - Carro;Não;102631;FIAT/UNO MILLE ECONOMY
0000101543;FHM6359;2012;B - Carro;Não;111195;RENAULT/SANDERO AUT1016V
0002981907;EGN4I90;2019;B - Carro;Não;102651;FIAT/MOBI EASY
0002981907;FYS2298;2014;B - Carro;Não;151222;VW/UP MOVE MA
0000131844;BSY6J78;2019;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0000131844;DPA5A99;2020;B - Carro;Não;104696;CHEV/ONIX JOY BLACK
0000010108;DBS0530;2013;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0000010108;EIB1J27;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000010108;FCH2420;2014;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000010108;FRU3439;2018;B - Carro;Não;102650;FIAT/MOBI WAY
0000010108;GER7029;2018;B - Carro;Não;102650;FIAT/MOBI WAY
0000010108;GHP8029;2018;B - Carro;Não;102650;FIAT/MOBI WAY
0000220108;DBS0377;2012;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0000220108;FAN5B67;2013;B - Carro;Não;146783;HYUNDAI/HB20 1.6M 1.6M
0000220108;FHY8C92;2015;B - Carro;Não;164003;I/RENAULT CLIO EXP1016VH
0000220108;GCT4I87;2015;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000220108;PPL3C21;2015;B - Carro;Não;114835;TOYOTA/ETIOS HB X
0164290108;BGV5490;2018;B - Carro;Não;110049;CHERY/QQ 1.0 ACT
0164290108;FCW1F19;2014;B - Carro;Não;162427;NISSAN/MARCH 10S
0164290108;FPV4139;2017;B - Carro;Não;102650;FIAT/MOBI WAY
0164290108;FQA1J10;2014;B - Carro;Não;151222;VW/UP MOVE MA
0164290108;FXD1893;2019;B - Carro;Não;162449;NISSAN/MARCH 16SV CVT
0164290108;GBF8I48;2017;B - Carro;Não;102652;FIAT/MOBI LIKE
0164290108;GEQ9G37;2021;B - Carro;Não;177707;FIAT/ARGO 1.0
0164290108;GHJ6D67;2016;B - Carro;Não;114866;TOYOTA/ETIOS HB XS 15 AT
0000460108;DBS0D14;2012;B - Carro;Não;160623;VW/FOX 1.0 GII
0000460108;EUD6F20;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000460108;FGN6H69;2012;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000460108;FYD3F28;2014;B - Carro;Não;160665;VW/UP CROSS MA
0000460108;GFH9B80;2016;B - Carro;Não;151225;VW/UP TAKE MA
0000460108;GHM0E65;2016;B - Carro;Não;152493;I/FIAT PALIO ATTRACT 1.4
0000460108;RGB0I41;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0000160710;FGI0180;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000160710;FWW6310;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000160710;FYR2430;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000011606;EUZ4H95;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0000011606;FKB9J76;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0000250437;BYC3835;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000250437;DAY2949;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000250437;FCT0B19;2015;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000160899;DEU0F35;2021;B - Carro;Não;155769;HYUNDAI/HB20 10M VISION
0000160899;EDG7433;2019;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000160899;EFG4955;2019;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000160899;END8011;2019;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000160899;EOO6968;2019;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000160899;EVA7999;2019;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000160899;EWV7477;2019;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000160899;EXT5H01;2021;B - Carro;Não;155769;HYUNDAI/HB20 10M VISION
0000160899;EZE2422;2019;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000160899;FAX7555;2017;B - Carro;Sim;114864;TOYOTA/ETIOS HB X 13L AT
0000160899;FGG9D04;2020;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000160899;FTK6H15;2020;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000160899;FUJ2B65;2020;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000160899;GBQ0A63;2021;B - Carro;Não;155769;HYUNDAI/HB20 10M VISION
0000160899;GCO9899;2019;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0020860122;FFY5J94;2018;B - Carro;Não;102652;FIAT/MOBI LIKE
0020860122;FNK7G99;2017;B - Carro;Não;102650;FIAT/MOBI WAY
0020860122;OWM7846;2013;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0020860122;PZO5G25;2017;B - Carro;Não;102663;FIAT/MOBI DRIVE
0020860122;QMS0D63;2017;B - Carro;Não;102663;FIAT/MOBI DRIVE
0001781081;BZF4C52;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0001781081;DCU7301;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001781081;DKN5371;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001781081;EGB0F51;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001781081;FGX6B47;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001781081;FOD7B74;2016;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0001781081;GBI6I63;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0001781081;GIX4827;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001751081;FBY9580;2014;B - Carro;Não;151225;VW/UP TAKE MA
0001751081;FIO8960;2014;B - Carro;Não;151225;VW/UP TAKE MA
0001751081;FZR0748;2014;B - Carro;Não;117772;VW/NOVO FOX TL MA
0001751081;KRW9A96;2017;B - Carro;Não;114826;TOYOTA/COROLLA XEI20FLEX
0001751081;PZU2069;2017;B - Carro;Não;162427;NISSAN/MARCH 10S
0000430087;FTM7J06;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000430087;GBU8970;2015;B - Carro;Não;154851;VW/GOL TL MB
0000042040;BSZ8689;2019;B - Carro;Não;179203;VW/GOL 1.6L MB5
0000042040;EVA8870;2019;B - Carro;Não;179203;VW/GOL 1.6L MB5
0001510507;FAK8070;2015;B - Carro;Não;152493;I/FIAT PALIO ATTRACT 1.4
0001510507;FGU8379;2017;B - Carro;Não;152493;I/FIAT PALIO ATTRACT 1.4
0001510507;FWB6J14;2022;B - Carro;Não;100327;RENAULT/KWID INTENS 2
0001510507;FYS0H01;2022;B - Carro;Não;100327;RENAULT/KWID INTENS 2
0001510507;FZP5479;2017;B - Carro;Não;152493;I/FIAT PALIO ATTRACT 1.4
0001510507;GBJ4874;2015;B - Carro;Não;149583;CHEVROLET/ONIX 1.4AT LT
0001690507;EHE4995;2011;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0001690507;FIH9534;2013;B - Carro;Não;152491;FIAT/PALIO ATTRACTIV 1.0
0001690507;GAO6734;2017;B - Carro;Não;152496;I/FIAT PALIO ATTRACT 1.0
0000311774;BZB4250;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0002770101;EHE3368;2012;B - Carro;Não;145300;I/KIA PICANTO EX41.0ATFF
0002770101;FMI6640;2015;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0002770101;GFP3988;2017;B - Carro;Não;114864;TOYOTA/ETIOS HB X 13L AT
0002770101;GFV8448;2016;B - Carro;Não;102649;FIAT/UNO ATTRACTIVE 1.0
0001570045;DMN7727;2011;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0001570045;FBY9995;2016;B - Carro;Não;102652;FIAT/MOBI LIKE
0001570045;GJM7B18;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000071109;GGV7I19;2017;B - Carro;Não;102652;FIAT/MOBI LIKE
0000071109;PZU4J98;2017;B - Carro;Não;102651;FIAT/MOBI EASY
0000071109;QIL4C59;2017;B - Carro;Não;102652;FIAT/MOBI LIKE
0002050045;BSX7746;2019;B - Carro;Não;102651;FIAT/MOBI EASY
0002050045;DMN5738;2011;B - Carro;Não;152477;FIAT/PALIO FIRE ECONOMY
0002050045;DMN5739;2011;B - Carro;Não;152477;FIAT/PALIO FIRE ECONOMY
0002050045;DMN5760;2011;B - Carro;Não;152477;FIAT/PALIO FIRE ECONOMY
0002050045;DMN7409;2011;B - Carro;Não;115744;VW/GOL 1.0
0002050045;DMN7460;2011;B - Carro;Não;115744;VW/GOL 1.0
0002050045;DMN7480;2011;B - Carro;Não;115744;VW/GOL 1.0
0002050045;EBV3740;2018;B - Carro;Não;102652;FIAT/MOBI LIKE
0002050045;FCI2665;2017;B - Carro;Não;102651;FIAT/MOBI EASY
0002050045;FIO7993;2019;B - Carro;Não;102651;FIAT/MOBI EASY
0002050045;FPQ2328;2019;B - Carro;Não;102651;FIAT/MOBI EASY
0002050045;GAO9578;2018;B - Carro;Não;151262;VW/GOL 1.6L AF5
0001181662;BWZ2387;2019;B - Carro;Não;151261;VW/GOL 1.0L MC4
0001181662;EEE4238;2019;B - Carro;Não;151261;VW/GOL 1.0L MC4
0001181662;EMO5611;2019;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000460710;FED9705;2013;B - Carro;Não;115790;VW/NOVO GOL 1.0
0000460710;GBU0A27;2015;B - Carro;Não;152449;FIAT/PALIO FIRE
0000311151;CFD5A68;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000311151;FED3010;2015;B - Carro;Não;151223;VW/UP HIGH MA
0000311151;FNX0649;2018;B - Carro;Não;151254;VW/UP TAKE MCV
0000430171;FSH4043;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000430171;GHS6589;2017;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000430171;GJN8H15;2021;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000430171;QNW6661;2018;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0001211081;DDD2432;2019;B - Carro;Não;151254;VW/UP TAKE MCV
0001211081;GAT4695;2017;B - Carro;Não;102663;FIAT/MOBI DRIVE
0001211081;PZP4093;2017;B - Carro;Não;114883;TOYOTA/COROLLA GLI UPPER
0000970206;BYL0070;2018;B - Carro;Não;177700;FIAT/ARGO DRIVE 1.0
0000970206;DFV8C31;2021;B - Carro;Não;177707;FIAT/ARGO 1.0
0000970206;EXX8I48;2020;B - Carro;Não;104735;CHEV/ONIX 10MT HB
0000970206;EYL9H06;2022;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000970206;FGI0680;2015;B - Carro;Sim;153743;HONDA/FIT LX CVT
0000970206;FYG4233;2019;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000970206;FZN6528;2019;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000970206;GEN3165;2017;B - Carro;Não;102663;FIAT/MOBI DRIVE
0000970206;GHN7B85;2020;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000970206;GHZ2H11;2022;B - Carro;Não;177707;FIAT/ARGO 1.0
0000970206;QOF4512;2018;B - Carro;Não;177700;FIAT/ARGO DRIVE 1.0
0000220731;PWS7G58;2015;B - Carro;Não;108289;FIAT/PALIO FIRE WAY
0001000864;AZS4I19;2015;B - Carro;Não;162427;NISSAN/MARCH 10S
0001000864;GAZ1J05;2016;B - Carro;Não;162427;NISSAN/MARCH 10S
0001000864;PZO0G85;2017;B - Carro;Não;162427;NISSAN/MARCH 10S
